   131 20970 21074   1848.88   1852.73 125697.60 126321.60     25.21
   132 21183 21236   1856.77   1858.74 126975.60 127293.60     20.96
   133 21345 21390   1862.80   1864.48 127947.60 128217.60      8.15
   134 21518 21568   1869.26   1871.14 128985.60 129285.60     21.44
   135 21610 21704   1872.71   1876.24 129537.60 130101.60     23.55
   136 21865 21951   1882.29   1885.53 131067.60 131583.60     10.06
   137 21995 22040   1887.20   1888.90 131847.60 132117.60     16.73
   138 22097 22142   1891.05   1892.76 132459.60 132729.60      5.06
   139 22214 22236   1895.48   1896.32 133161.60 133293.60      5.13
   140 22272 22304   1897.69   1898.90 133509.60 133701.60      5.73
   141 22317 22346   1899.40   1900.50 133779.60 133953.60      5.92
   142 22350 22435   1900.65   1903.89 133977.60 134487.60     48.62
   143 22448 22531   1904.38   1907.55 134565.60 135063.60     15.14
   144 22540 22551   1907.89   1908.31 135117.60 135183.60      4.04
   145 22574 22597   1909.19   1910.07 135321.60 135459.60      5.01
   146 22616 22657   1910.80   1912.37 135573.60 135819.60     11.37
   147 22763 22779   1916.43   1917.04 136455.60 136551.60      4.38
   148 22954 23234   1923.77   1934.58 137601.60 139281.60     67.86
   149 23243 23399   1934.93   1940.98 139335.60 140271.60     65.99
   150 23413 23500   1941.52   1944.90 140355.60 140877.60     29.79
   151 23864 24007   1959.12   1964.74 143061.60 143919.60    110.04
   152 24174 24182   1971.32   1971.63 144921.60 144969.60      4.09
   153 24360 24411   1978.67   1980.69 146037.60 146343.60     18.20
   154 24444 24480   1982.00   1983.43 146541.60 146757.60     10.55
   155 24549 24675   1986.17   1991.18 147171.60 147927.60    111.96
   156 24734 24810   1993.54   1996.57 148281.60 148737.60     50.42
   157 24857 24911   1998.45   2000.61 149019.60 149343.60     48.10
   158 24959 25019   2002.53   2004.94 149631.60 149991.60     86.77
   159 25045 25137   2005.98   2009.68 150147.60 150699.60     44.12
   160 25153 25194   2010.32   2011.97 150795.60 151041.60      9.76
   161 25257 25311   2014.51   2016.69 151419.60 151743.60     41.02
   162 25331 25356   2017.50   2018.51 151863.60 152013.60      4.91
   163 25375 25448   2019.27   2022.23 152127.60 152565.60     24.63
   164 25558 25624   2026.68   2029.36 153225.60 153621.60      9.64
   165 25699 25762   2032.41   2034.98 154071.60 154449.60     31.27
   166 25802 25847   2036.61   2038.44 154689.60 154959.60     11.92
   167 25888 25945   2040.11   2042.44 155205.60 155547.60     50.75
   168 25948 26019   2042.57   2045.47 155565.60 155991.60      8.46
   169 26040 26085   2046.33   2048.17 156117.60 156387.60     15.34
   170 26115 26277   2049.40   2056.06 156567.60 157539.60    109.91
   171 26345 26436   2058.86   2062.61 157947.60 158493.60     33.78
   172 26502 26523   2065.34   2066.21 158889.60 159015.60      5.24
   173 26528 26601   2066.41   2069.43 159045.60 159483.60     64.97
   174 26628 26697   2070.55   2073.41 159645.60 160059.60     34.66
   175 26714 26808   2074.12   2078.03 160161.60 160725.60     13.63
   176 26831 26904   2078.98   2082.02 160863.60 161301.60     87.59
   177 26915 26984   2082.48   2085.36 161367.60 161781.60    102.40
   178 27133 27206   2091.59   2094.64 162675.60 163113.60     62.54
   179 27408 27452   2103.13   2104.98 164325.60 164589.60      8.02
   180 27483 27499   2106.29   2106.96 164775.60 164871.60      4.41
   181 27567 27617   2109.83   2111.95 165279.60 165579.60     31.14
   182 27735 27784   2116.94   2119.02 166287.60 166581.60     22.52
   183 27820 27911   2120.54   2124.41 166797.60 167343.60     29.05
   184 27944 28032   2125.81   2129.56 167541.60 168069.60     22.26
   185 28204 28499   2136.90   2149.56 169101.60 170871.60     85.44
   186 28562 28672   2152.27   2157.01 171249.60 171909.60     39.06
   187 28846 28890   2164.54   2166.44 172953.60 173217.60      8.23
   188 29029 29089   2172.48   2175.09 174051.60 174411.60     30.58
   189 29169 29228   2178.58   2181.15 174891.60 175245.60     34.96
   190 29243 29265   2181.80   2182.76 175335.60 175467.60      4.84
   191 29326 29367   2185.43   2187.23 175833.60 176079.60     14.79
   192 29503 29719   2193.19   2202.69 176895.60 178191.60    170.24
